Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Region,State,City,Product_ID,Product_Name,Category,Sub_Category,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Mode,Order_Priority
ORD-10440,2023-03-17,2023-03-19,CUST-706,Customer_185,Consumer,West,New York,Los Angeles,PROD-4959,Phone,Technology,Storage,4068.47,2,0.06,569.59,76.74,COD,Medium
ORD-10441,2023-03-18,2023-03-20,CUST-198,Customer_272,Consumer,East,Illinois,Chicago,PROD-9708,Printer,Furniture,Accessories,3722.07,3,0.28,-297.77,20.11,UPI,Low
ORD-10442,2023-03-19,2023-03-21,CUST-799,Customer_236,Home Office,West,California,Chicago,PROD-9714,Printer,Furniture,Accessories,3698.13,3,0.03,628.68,69.8,Credit Card,Low
ORD-10443,2023-03-20,2023-03-22,CUST-215,Customer_239,Home Office,East,New York,Los Angeles,PROD-3886,Storage Box,Furniture,Tables,931.2,8,0.04,148.99,29.1,Credit Card,Medium
ORD-10444,2023-03-21,2023-03-23,CUST-290,Customer_266,Consumer,South,New York,Chicago,PROD-3164,Desk,Furniture,Storage,4132.17,4,0.2,0.0,79.22,UPI,Low
ORD-10445,2023-03-22,2023-03-24,CUST-352,Customer_65,Consumer,South,Florida,Houston,PROD-4945,Laptop,Office Supplies,Phones,1416.79,3,0.19,14.17,16.83,UPI,Low
ORD-10446,2023-03-23,2023-03-25,CUST-260,Customer_177,Consumer,East,Illinois,Chicago,PROD-6235,Office Chair,Furniture,Tables,4655.31,5,0.38,-837.96,43.73,Credit Card,High
ORD-10447,2023-03-24,2023-03-26,CUST-355,Customer_3,Consumer,Central,Texas,Chicago,PROD-8746,Desk,Technology,Phones,1854.97,4,0.38,-333.89,64.46,UPI,Low
ORD-10448,2023-03-25,2023-03-27,CUST-422,Customer_142,Consumer,South,California,Los Angeles,PROD-3590,Desk,Furniture,Chairs,4295.42,9,0.31,-472.5,37.45,COD,High
ORD-10449,2023-03-26,2023-03-28,CUST-227,Customer_158,Consumer,West,California,Miami,PROD-8754,Storage Box,Office Supplies,Accessories,1367.86,8,0.24,-54.71,40.11,COD,Medium
ORD-10450,2023-03-27,2023-03-29,CUST-117,Customer_146,Corporate,East,Illinois,Chicago,PROD-5934,Office Chair,Office Supplies,Chairs,2596.91,7,0.18,51.94,78.98,COD,High
ORD-10451,2023-03-28,2023-03-30,CUST-892,Customer_293,Consumer,West,Florida,Chicago,PROD-5076,Printer,Office Supplies,Accessories,579.08,8,0.14,34.74,36.9,Credit Card,Low
ORD-10452,2023-03-29,2023-03-31,CUST-834,Customer_153,Home Office,West,Florida,Miami,PROD-6185,Laptop,Technology,Tables,3317.59,5,0.38,-597.17,50.31,UPI,Medium
ORD-10453,2023-03-30,2023-04-01,CUST-665,Customer_193,Corporate,Central,Illinois,Los Angeles,PROD-2093,Printer,Furniture,Phones,4188.59,4,0.24,-167.54,9.09,COD,Low
ORD-10454,2023-03-31,2023-04-02,CUST-669,Customer_73,Consumer,West,Florida,Miami,PROD-4880,Desk,Furniture,Phones,3606.31,7,0.23,-108.19,68.17,UPI,Low
ORD-10455,2023-04-01,2023-04-03,CUST-422,Customer_140,Home Office,Central,California,Los Angeles,PROD-7559,Laptop,Furniture,Tables,2640.13,1,0.09,290.41,53.61,COD,High
ORD-10456,2023-04-02,2023-04-04,CUST-971,Customer_187,Corporate,South,California,Houston,PROD-3785,Phone,Technology,Storage,273.32,6,0.02,49.2,35.3,UPI,Low
ORD-10457,2023-04-03,2023-04-05,CUST-785,Customer_293,Home Office,East,Texas,Los Angeles,PROD-7065,Desk,Technology,Chairs,4670.53,8,0.38,-840.7,6.21,COD,High
ORD-10458,2023-04-04,2023-04-06,CUST-891,Customer_61,Consumer,West,Illinois,Houston,PROD-7539,Printer,Office Supplies,Chairs,3542.17,7,0.13,247.95,49.38,COD,Medium
ORD-10459,2023-04-05,2023-04-07,CUST-725,Customer_198,Consumer,East,New York,Houston,PROD-2574,Printer,Office Supplies,Phones,3742.03,2,0.18,74.84,5.95,COD,Medium
ORD-10460,2023-04-06,2023-04-08,CUST-387,Customer_295,Consumer,West,New York,Los Angeles,PROD-6676,Storage Box,Furniture,Phones,3983.67,7,0.05,597.55,5.09,COD,Low
ORD-10461,2023-04-07,2023-04-09,CUST-953,Customer_11,Consumer,East,Texas,New York City,PROD-9060,Printer,Technology,Phones,3751.33,6,0.33,-487.67,51.21,COD,High
ORD-10462,2023-04-08,2023-04-10,CUST-762,Customer_62,Corporate,West,Texas,Los Angeles,PROD-4990,Office Chair,Technology,Tables,2233.53,5,0.01,424.37,19.18,COD,Low
ORD-10463,2023-04-09,2023-04-11,CUST-738,Customer_226,Corporate,West,Florida,Chicago,PROD-6210,Desk,Furniture,Storage,3681.43,4,0.33,-478.59,19.39,COD,Low
ORD-10464,2023-04-10,2023-04-12,CUST-254,Customer_153,Home Office,West,Texas,Chicago,PROD-5845,Monitor,Furniture,Chairs,3143.88,1,0.06,440.14,54.0,COD,Low
ORD-10465,2023-04-11,2023-04-13,CUST-589,Customer_199,Consumer,West,Texas,New York City,PROD-2189,Monitor,Office Supplies,Accessories,4277.38,2,0.35,-641.61,9.03,COD,Low
ORD-10466,2023-04-12,2023-04-14,CUST-485,Customer_52,Home Office,West,New York,Houston,PROD-3689,Laptop,Office Supplies,Tables,4022.18,7,0.29,-362.0,28.51,UPI,High
ORD-10467,2023-04-13,2023-04-15,CUST-884,Customer_260,Corporate,West,Florida,New York City,PROD-5095,Printer,Office Supplies,Chairs,254.8,3,0.07,33.12,16.21,UPI,Low
ORD-10468,2023-04-14,2023-04-16,CUST-203,Customer_59,Consumer,West,Texas,Chicago,PROD-2875,Storage Box,Furniture,Storage,1925.49,5,0.23,-57.76,48.51,Credit Card,Medium
ORD-10469,2023-04-15,2023-04-17,CUST-492,Customer_72,Consumer,West,Texas,New York City,PROD-8768,Storage Box,Furniture,Tables,221.84,8,0.13,15.53,54.63,COD,High
ORD-10470,2023-04-16,2023-04-18,CUST-910,Customer_148,Corporate,West,Florida,Los Angeles,PROD-4406,Printer,Office Supplies,Chairs,555.27,8,0.07,72.19,59.09,UPI,Low
ORD-10471,2023-04-17,2023-04-19,CUST-345,Customer_63,Corporate,East,Illinois,New York City,PROD-4932,Office Chair,Office Supplies,Tables,3026.98,6,0.34,-423.78,24.14,UPI,High
ORD-10472,2023-04-18,2023-04-20,CUST-275,Customer_243,Corporate,Central,Florida,Houston,PROD-9240,Storage Box,Technology,Chairs,4375.42,5,0.16,175.02,11.69,UPI,Low
ORD-10473,2023-04-19,2023-04-21,CUST-138,Customer_107,Corporate,West,New York,Los Angeles,PROD-6408,Monitor,Technology,Chairs,643.13,2,0.16,25.73,10.9,UPI,Medium
ORD-10474,2023-04-20,2023-04-22,CUST-576,Customer_226,Corporate,Central,Illinois,Miami,PROD-4861,Laptop,Office Supplies,Storage,2282.89,9,0.07,296.78,36.96,UPI,Medium
ORD-10475,2023-04-21,2023-04-23,CUST-781,Customer_218,Consumer,West,California,Chicago,PROD-8406,Desk,Office Supplies,Accessories,4558.85,1,0.15,227.94,75.94,UPI,Medium
ORD-10476,2023-04-22,2023-04-24,CUST-858,Customer_241,Corporate,West,Florida,Chicago,PROD-3833,Phone,Technology,Storage,4080.79,2,0.35,-612.12,21.33,Credit Card,High
ORD-10477,2023-04-23,2023-04-25,CUST-637,Customer_259,Consumer,East,New York,New York City,PROD-6285,Office Chair,Office Supplies,Chairs,2622.36,1,0.15,131.12,24.26,UPI,Medium
ORD-10478,2023-04-24,2023-04-26,CUST-966,Customer_262,Consumer,South,Illinois,Los Angeles,PROD-8645,Storage Box,Technology,Tables,3869.28,4,0.38,-696.47,12.57,Credit Card,Low
ORD-10479,2023-04-25,2023-04-27,CUST-917,Customer_5,Corporate,South,Florida,Miami,PROD-5777,Desk,Technology,Storage,2637.33,4,0.38,-474.72,50.42,Credit Card,Low
ORD-10480,2023-04-26,2023-04-28,CUST-507,Customer_261,Corporate,East,Texas,Los Angeles,PROD-3735,Phone,Technology,Accessories,832.56,5,0.06,116.56,55.99,COD,Low
ORD-10481,2023-04-27,2023-04-29,CUST-624,Customer_54,Consumer,Central,Florida,Chicago,PROD-9273,Printer,Furniture,Chairs,667.44,5,0.07,86.77,53.22,COD,High
ORD-10482,2023-04-28,2023-04-30,CUST-927,Customer_47,Corporate,South,California,Los Angeles,PROD-9278,Printer,Furniture,Storage,982.42,8,0.35,-147.36,69.58,COD,High
ORD-10483,2023-04-29,2023-05-01,CUST-605,Customer_215,Corporate,East,Florida,Miami,PROD-7368,Laptop,Office Supplies,Storage,1787.06,3,0.16,71.48,41.48,UPI,Medium
ORD-10484,2023-04-30,2023-05-02,CUST-924,Customer_177,Corporate,East,Illinois,New York City,PROD-1821,Phone,Technology,Storage,4656.12,6,0.0,931.22,15.08,COD,High
ORD-10485,2023-05-01,2023-05-03,CUST-135,Customer_9,Home Office,South,Illinois,Houston,PROD-8525,Printer,Furniture,Storage,4008.41,3,0.11,360.76,26.71,UPI,Low
ORD-10486,2023-05-02,2023-05-04,CUST-784,Customer_99,Consumer,Central,Florida,Los Angeles,PROD-1162,Printer,Office Supplies,Tables,2192.37,2,0.24,-87.69,54.68,UPI,Low
ORD-10487,2023-05-03,2023-05-05,CUST-119,Customer_20,Home Office,East,Illinois,Houston,PROD-8777,Monitor,Office Supplies,Accessories,2490.73,8,0.32,-298.89,50.98,COD,Low
ORD-10488,2023-05-04,2023-05-06,CUST-420,Customer_241,Corporate,West,Texas,Chicago,PROD-2932,Storage Box,Office Supplies,Accessories,1364.77,1,0.05,204.72,44.83,COD,High
ORD-10489,2023-05-05,2023-05-07,CUST-875,Customer_61,Home Office,Central,Florida,New York City,PROD-4535,Laptop,Office Supplies,Chairs,3536.55,9,0.04,565.85,56.22,Credit Card,Low
ORD-10490,2023-05-06,2023-05-08,CUST-611,Customer_178,Corporate,Central,Texas,New York City,PROD-6956,Desk,Office Supplies,Phones,4023.69,7,0.37,-684.03,52.8,Credit Card,Medium
ORD-10491,2023-05-07,2023-05-09,CUST-499,Customer_62,Home Office,South,Texas,Los Angeles,PROD-4446,Printer,Technology,Tables,1232.58,4,0.3,-123.26,71.1,UPI,High
ORD-10492,2023-05-08,2023-05-10,CUST-753,Customer_145,Corporate,South,New York,New York City,PROD-3790,Monitor,Office Supplies,Chairs,257.02,3,0.24,-10.28,48.95,UPI,Low
ORD-10493,2023-05-09,2023-05-11,CUST-982,Customer_216,Home Office,West,Florida,Los Angeles,PROD-3707,Office Chair,Technology,Chairs,3138.25,6,0.31,-345.21,63.4,COD,Low
ORD-10494,2023-05-10,2023-05-12,CUST-570,Customer_3,Home Office,East,Illinois,Los Angeles,PROD-8959,Office Chair,Furniture,Storage,2834.43,9,0.17,85.03,23.65,COD,High
ORD-10495,2023-05-11,2023-05-13,CUST-242,Customer_160,Home Office,South,Texas,Houston,PROD-4933,Desk,Office Supplies,Phones,2040.55,9,0.3,-204.05,55.86,Credit Card,High
ORD-10496,2023-05-12,2023-05-14,CUST-191,Customer_227,Consumer,South,New York,New York City,PROD-4385,Phone,Furniture,Phones,3237.28,4,0.15,161.86,72.66,COD,Medium
ORD-10497,2023-05-13,2023-05-15,CUST-453,Customer_269,Home Office,Central,Florida,Los Angeles,PROD-7636,Laptop,Technology,Tables,2775.54,5,0.1,277.55,33.93,UPI,High
ORD-10498,2023-05-14,2023-05-16,CUST-933,Customer_120,Consumer,South,Florida,Houston,PROD-1922,Monitor,Technology,Phones,1290.38,9,0.29,-116.13,63.43,COD,Low
ORD-10499,2023-05-15,2023-05-17,CUST-899,Customer_89,Corporate,South,California,Miami,PROD-9089,Storage Box,Furniture,Chairs,2018.76,2,0.17,60.56,59.36,Credit Card,Medium
ORD-10500,2023-05-16,2023-05-18,CUST-826,Customer_68,Home Office,South,California,Houston,PROD-1564,Monitor,Office Supplies,Phones,2169.16,2,0.39,-412.14,9.46,UPI,Low
ORD-10501,2023-05-17,2023-05-19,CUST-953,Customer_98,Corporate,South,Texas,Houston,PROD-4258,Office Chair,Office Supplies,Phones,4407.23,5,0.14,264.43,48.61,Credit Card,Low
ORD-10502,2023-05-18,2023-05-20,CUST-150,Customer_267,Corporate,Central,California,Los Angeles,PROD-3500,Office Chair,Furniture,Accessories,4806.48,1,0.37,-817.1,14.76,Credit Card,Low
ORD-10503,2023-05-19,2023-05-21,CUST-764,Customer_105,Home Office,West,Texas,Chicago,PROD-5566,Desk,Furniture,Chairs,4470.36,8,0.37,-759.96,77.55,UPI,High
ORD-10504,2023-05-20,2023-05-22,CUST-797,Customer_123,Consumer,West,Illinois,Chicago,PROD-7881,Phone,Furniture,Phones,3609.93,5,0.1,360.99,65.86,Credit Card,High
ORD-10505,2023-05-21,2023-05-23,CUST-674,Customer_29,Home Office,East,Texas,Chicago,PROD-4636,Phone,Office Supplies,Phones,2945.71,2,0.32,-353.49,13.23,COD,Low
ORD-10506,2023-05-22,2023-05-24,CUST-289,Customer_137,Corporate,South,California,Houston,PROD-7030,Desk,Office Supplies,Storage,3461.85,9,0.17,103.86,14.13,COD,High
ORD-10507,2023-05-23,2023-05-25,CUST-224,Customer_195,Corporate,Central,Illinois,Los Angeles,PROD-1223,Monitor,Office Supplies,Phones,4698.59,2,0.37,-798.76,49.59,Credit Card,Low
ORD-10508,2023-05-24,2023-05-26,CUST-249,Customer_226,Home Office,East,California,New York City,PROD-7297,Office Chair,Furniture,Phones,1287.49,7,0.18,25.75,30.87,COD,High
ORD-10509,2023-05-25,2023-05-27,CUST-413,Customer_170,Consumer,East,Texas,Houston,PROD-1350,Monitor,Office Supplies,Accessories,2698.85,8,0.3,-269.88,7.62,Credit Card,High
ORD-10510,2023-05-26,2023-05-28,CUST-669,Customer_9,Consumer,West,New York,Houston,PROD-8314,Monitor,Technology,Chairs,3463.56,6,0.19,34.64,45.62,COD,High
ORD-10511,2023-05-27,2023-05-29,CUST-441,Customer_40,Corporate,Central,Florida,Los Angeles,PROD-2928,Laptop,Furniture,Tables,3412.27,7,0.09,375.35,34.09,Credit Card,Medium
ORD-10512,2023-05-28,2023-05-30,CUST-404,Customer_25,Corporate,Central,California,Miami,PROD-8743,Office Chair,Office Supplies,Chairs,1298.78,1,0.08,155.85,12.58,COD,High
ORD-10513,2023-05-29,2023-05-31,CUST-791,Customer_261,Consumer,Central,Texas,Houston,PROD-9540,Phone,Furniture,Storage,2954.32,4,0.17,88.63,65.14,UPI,Medium
ORD-10514,2023-05-30,2023-06-01,CUST-781,Customer_226,Home Office,West,Illinois,Miami,PROD-5732,Storage Box,Technology,Chairs,3989.77,7,0.3,-398.98,73.63,UPI,Medium
ORD-10515,2023-05-31,2023-06-02,CUST-937,Customer_124,Corporate,West,California,Miami,PROD-2017,Monitor,Technology,Phones,2401.64,1,0.24,-96.07,61.74,COD,Medium
ORD-10516,2023-06-01,2023-06-03,CUST-882,Customer_38,Consumer,West,California,Chicago,PROD-3226,Office Chair,Furniture,Storage,3976.83,1,0.28,-318.15,66.68,Credit Card,Low
ORD-10517,2023-06-02,2023-06-04,CUST-153,Customer_251,Corporate,West,Florida,Los Angeles,PROD-8206,Monitor,Furniture,Chairs,1831.42,6,0.11,164.83,21.24,COD,High
ORD-10518,2023-06-03,2023-06-05,CUST-543,Customer_176,Home Office,West,Texas,Miami,PROD-8170,Laptop,Technology,Storage,4696.86,4,0.19,46.97,24.77,Credit Card,Low
ORD-10519,2023-06-04,2023-06-06,CUST-712,Customer_90,Consumer,South,New York,Los Angeles,PROD-7207,Printer,Furniture,Tables,2692.95,3,0.02,484.73,20.64,COD,Medium
ORD-10520,2023-06-05,2023-06-07,CUST-363,Customer_37,Corporate,South,Illinois,Chicago,PROD-3419,Office Chair,Technology,Chairs,2999.94,5,0.33,-389.99,62.38,COD,High
ORD-10521,2023-06-06,2023-06-08,CUST-152,Customer_176,Home Office,Central,Texas,Los Angeles,PROD-7240,Desk,Technology,Phones,205.24,9,0.4,-41.05,76.09,UPI,Low
ORD-10522,2023-06-07,2023-06-09,CUST-671,Customer_284,Corporate,East,Illinois,Houston,PROD-2893,Printer,Office Supplies,Storage,892.83,3,0.16,35.71,58.76,Credit Card,Medium
ORD-10523,2023-06-08,2023-06-10,CUST-719,Customer_81,Home Office,Central,California,Miami,PROD-6322,Monitor,Furniture,Accessories,3183.02,5,0.0,636.6,71.11,Credit Card,Low
ORD-10524,2023-06-09,2023-06-11,CUST-104,Customer_114,Home Office,East,Florida,Los Angeles,PROD-8718,Desk,Furniture,Storage,2128.36,5,0.07,276.69,52.9,Credit Card,Low
ORD-10525,2023-06-10,2023-06-12,CUST-202,Customer_40,Consumer,West,Florida,New York City,PROD-7878,Desk,Office Supplies,Accessories,2565.41,9,0.26,-153.92,34.07,Credit Card,High
ORD-10526,2023-06-11,2023-06-13,CUST-295,Customer_224,Home Office,East,New York,Los Angeles,PROD-2125,Desk,Technology,Phones,361.71,4,0.24,-14.47,36.93,Credit Card,High
ORD-10527,2023-06-12,2023-06-14,CUST-873,Customer_115,Corporate,Central,Florida,Miami,PROD-4117,Office Chair,Furniture,Tables,4178.97,1,0.32,-501.48,10.65,UPI,Low
ORD-10528,2023-06-13,2023-06-15,CUST-976,Customer_186,Home Office,Central,California,Chicago,PROD-5161,Phone,Office Supplies,Accessories,3933.3,5,0.1,393.33,7.36,COD,High
ORD-10529,2023-06-14,2023-06-16,CUST-983,Customer_56,Home Office,East,New York,Chicago,PROD-5042,Monitor,Office Supplies,Tables,967.5,1,0.31,-106.42,57.16,Credit Card,High
ORD-10530,2023-06-15,2023-06-17,CUST-449,Customer_40,Consumer,South,Texas,Miami,PROD-5433,Printer,Furniture,Storage,3189.93,6,0.28,-255.19,37.88,Credit Card,Low
ORD-10531,2023-06-16,2023-06-18,CUST-146,Customer_40,Home Office,West,Florida,Houston,PROD-9638,Laptop,Office Supplies,Phones,4100.66,7,0.13,287.05,46.42,COD,High
ORD-10532,2023-06-17,2023-06-19,CUST-966,Customer_237,Home Office,West,New York,Houston,PROD-3658,Phone,Technology,Accessories,3222.23,1,0.22,-64.44,46.82,UPI,High
ORD-10533,2023-06-18,2023-06-20,CUST-922,Customer_289,Corporate,Central,California,Chicago,PROD-4483,Monitor,Office Supplies,Storage,1586.47,4,0.06,222.11,25.8,UPI,Medium
ORD-10534,2023-06-19,2023-06-21,CUST-919,Customer_262,Consumer,South,Illinois,Chicago,PROD-3944,Office Chair,Technology,Chairs,3297.75,9,0.18,65.96,40.69,UPI,High
ORD-10535,2023-06-20,2023-06-22,CUST-755,Customer_216,Consumer,East,Illinois,Miami,PROD-8210,Desk,Technology,Storage,1091.79,1,0.35,-163.77,40.31,COD,Medium
ORD-10536,2023-06-21,2023-06-23,CUST-368,Customer_147,Consumer,West,California,Houston,PROD-8653,Laptop,Furniture,Tables,1625.36,9,0.17,48.76,34.13,COD,Low
ORD-10537,2023-06-22,2023-06-24,CUST-469,Customer_168,Home Office,South,California,Chicago,PROD-9787,Monitor,Office Supplies,Phones,1238.34,8,0.34,-173.37,66.55,UPI,Medium
ORD-10538,2023-06-23,2023-06-25,CUST-735,Customer_92,Consumer,West,Illinois,Houston,PROD-2986,Printer,Technology,Phones,2806.78,5,0.24,-112.27,38.84,UPI,Low
ORD-10539,2023-06-24,2023-06-26,CUST-205,Customer_59,Home Office,South,New York,Chicago,PROD-2074,Monitor,Technology,Storage,585.72,6,0.08,70.29,50.27,COD,High
ORD-10540,2023-06-25,2023-06-27,CUST-769,Customer_59,Home Office,South,Illinois,Los Angeles,PROD-5305,Phone,Office Supplies,Chairs,4669.89,7,0.23,-140.1,72.16,UPI,High
ORD-10541,2023-06-26,2023-06-28,CUST-758,Customer_169,Corporate,Central,California,New York City,PROD-4007,Storage Box,Technology,Tables,1700.89,4,0.2,0.0,69.97,Credit Card,Medium
ORD-10542,2023-06-27,2023-06-29,CUST-756,Customer_269,Corporate,West,Florida,Los Angeles,PROD-1969,Phone,Office Supplies,Storage,1133.9,6,0.16,45.36,71.78,COD,Low
ORD-10543,2023-06-28,2023-06-30,CUST-219,Customer_45,Corporate,East,Texas,Chicago,PROD-9772,Monitor,Furniture,Storage,2507.92,7,0.05,376.19,25.25,UPI,High
ORD-10544,2023-06-29,2023-07-01,CUST-930,Customer_181,Corporate,Central,Florida,New York City,PROD-3824,Laptop,Technology,Phones,1421.14,6,0.17,42.63,7.62,Credit Card,Medium
ORD-10545,2023-06-30,2023-07-02,CUST-886,Customer_170,Corporate,Central,Florida,New York City,PROD-2211,Monitor,Technology,Tables,2697.78,6,0.03,458.62,24.58,COD,Medium
ORD-10546,2023-07-01,2023-07-03,CUST-703,Customer_191,Home Office,East,California,Chicago,PROD-1229,Monitor,Office Supplies,Chairs,1775.12,2,0.04,284.02,25.9,COD,Medium
ORD-10547,2023-07-02,2023-07-04,CUST-157,Customer_155,Home Office,Central,Illinois,Chicago,PROD-5284,Office Chair,Office Supplies,Phones,703.73,5,0.17,21.11,73.2,Credit Card,High
ORD-10548,2023-07-03,2023-07-05,CUST-445,Customer_188,Consumer,South,New York,Houston,PROD-4185,Printer,Office Supplies,Storage,1366.18,3,0.12,109.29,53.69,COD,Low
ORD-10549,2023-07-04,2023-07-06,CUST-840,Customer_7,Home Office,South,Florida,Chicago,PROD-1501,Laptop,Office Supplies,Phones,2220.28,7,0.37,-377.45,11.13,UPI,High
ORD-10550,2023-07-05,2023-07-07,CUST-573,Customer_133,Home Office,West,Illinois,Miami,PROD-1048,Monitor,Technology,Phones,199.95,4,0.15,10.0,15.15,COD,High
ORD-10551,2023-07-06,2023-07-08,CUST-216,Customer_235,Corporate,West,New York,Chicago,PROD-4566,Desk,Furniture,Accessories,3864.68,1,0.3,-386.47,16.68,UPI,Low
ORD-10552,2023-07-07,2023-07-09,CUST-929,Customer_45,Home Office,East,Florida,Miami,PROD-4055,Printer,Furniture,Phones,3128.03,6,0.21,-31.28,52.28,Credit Card,Medium
ORD-10553,2023-07-08,2023-07-10,CUST-890,Customer_249,Corporate,West,New York,Chicago,PROD-9880,Phone,Furniture,Phones,3026.73,6,0.28,-242.14,60.16,Credit Card,High
ORD-10554,2023-07-09,2023-07-11,CUST-226,Customer_31,Consumer,South,Illinois,Houston,PROD-1386,Laptop,Furniture,Tables,2752.95,7,0.1,275.3,69.47,COD,Medium
ORD-10555,2023-07-10,2023-07-12,CUST-492,Customer_23,Consumer,East,Texas,Miami,PROD-1969,Phone,Office Supplies,Phones,2972.05,8,0.38,-534.97,75.55,Credit Card,Medium
ORD-10556,2023-07-11,2023-07-13,CUST-740,Customer_160,Home Office,East,Illinois,Los Angeles,PROD-6820,Monitor,Technology,Chairs,4676.53,3,0.21,-46.77,20.13,Credit Card,Low
ORD-10557,2023-07-12,2023-07-14,CUST-157,Customer_158,Consumer,West,California,Miami,PROD-4052,Phone,Technology,Storage,92.42,6,0.33,-12.01,28.23,COD,Low
ORD-10558,2023-07-13,2023-07-15,CUST-733,Customer_39,Home Office,South,New York,Houston,PROD-8397,Phone,Technology,Tables,286.61,2,0.15,14.33,23.02,UPI,Low
ORD-10559,2023-07-14,2023-07-16,CUST-612,Customer_82,Consumer,East,Texas,Miami,PROD-3302,Office Chair,Office Supplies,Phones,997.89,9,0.04,159.66,31.91,COD,Medium
ORD-10560,2023-07-15,2023-07-17,CUST-850,Customer_258,Corporate,South,New York,Chicago,PROD-3283,Phone,Technology,Chairs,878.14,2,0.27,-61.47,73.6,COD,Medium
ORD-10561,2023-07-16,2023-07-18,CUST-901,Customer_206,Corporate,South,New York,Chicago,PROD-5366,Desk,Office Supplies,Storage,946.91,3,0.0,189.38,48.13,UPI,High
ORD-10562,2023-07-17,2023-07-19,CUST-195,Customer_77,Corporate,South,Florida,Houston,PROD-1122,Desk,Technology,Tables,3376.12,2,0.19,33.76,60.36,UPI,Medium
ORD-10563,2023-07-18,2023-07-20,CUST-737,Customer_12,Corporate,West,California,New York City,PROD-7799,Printer,Furniture,Chairs,2324.44,9,0.08,278.93,41.76,UPI,Low
ORD-10564,2023-07-19,2023-07-21,CUST-217,Customer_295,Home Office,Central,New York,Chicago,PROD-4727,Monitor,Office Supplies,Phones,4959.31,1,0.25,-247.97,7.16,COD,Low
ORD-10565,2023-07-20,2023-07-22,CUST-659,Customer_224,Consumer,Central,Illinois,Los Angeles,PROD-9450,Storage Box,Technology,Accessories,1173.09,5,0.39,-222.89,9.81,UPI,Low
ORD-10566,2023-07-21,2023-07-23,CUST-700,Customer_13,Home Office,East,Illinois,Houston,PROD-5958,Phone,Furniture,Accessories,1588.61,1,0.19,15.89,45.34,Credit Card,Low
ORD-10567,2023-07-22,2023-07-24,CUST-587,Customer_46,Corporate,South,Florida,Miami,PROD-1524,Phone,Furniture,Tables,4921.99,5,0.33,-639.86,58.91,UPI,Medium
